CustomerKey,Name,Birth Year,Gender,EmailAddress,Region,Education,Income Level,TotalChildren,Revenue,Profit,Orders,CLV,Offline for?
11205,Mrs. Abby Fernandez,1948,F,abby13@adventure-works.com,Northwest,High School,Low,2,$39.6,$24.8,2.0,$18.5828,81
11206,Mr. Blake Flores,1948,M,blake60@adventure-works.com,Northwest,Undergrad,Average,2,$83.2,$52.6,2.0,$26.3204,211
11207,Mrs. Danielle Cox,1948,F,danielle12@adventure-works.com,Northwest,Undergrad,Average,2,$88.2,$55.8,2.0,$49.5687,71
11208,Mrs. Maria Reed,1948,F,maria4@adventure-works.com,Southwest,Undergrad,Average,2,$158.8,$99.4,2.0,$85.1966,102
11209,Mrs. Allison Evans,1948,F,allison21@adventure-works.com,Southwest,Undergrad,Average,2,$2.3,$1.4,1.0,,277
11210,Mr. Edward Wood,1948,M,edward50@adventure-works.com,Southwest,Undergrad,Average,4,$104.6,$63.7,2.0,$50.9509,113
11211,Mrs. Samantha Russell,1949,F,samantha42@adventure-works.com,Canada,High School,Low,2,$948.0,$531.8,16.0,$32.2318,27
11212,Mrs. Chloe Campbell,1949,F,chloe4@adventure-works.com,Canada,High School,Low,2,$969.8,$540.7,15.0,$35.1095,15
11213,Mrs. Stephanie Murphy,1949,F,stephanie11@adventure-works.com,Northwest,Undergrad,Average,2,$84.6,$52.9,2.0,$45.3671,110
11214,Mr. Charles Miller,1949,M,charles9@adventure-works.com,Northwest,Undergrad,Average,2,$171.9,$107.6,2.0,$80.6834,39
11215,Mrs. Ana Perry,1950,F,ana7@adventure-works.com,Canada,High School,Low,2,$1335.8,$770.3,17.0,$43.7668,13
11216,Mrs. Jasmine Torres,1950,F,jasmine32@adventure-works.com,Northwest,Undergrad,Average,2,$5707.3,$2400.3,2.0,$2273.992,325
11217,Mrs. Natalie Adams,1950,F,natalie58@adventure-works.com,Northwest,Undergrad,Average,2,$5704.7,$2395.0,2.0,$2268.9125,316
11218,Mrs. Olivia Brown,1950,F,olivia4@adventure-works.com,Northwest,Undergrad,Average,2,$4.6,$2.9,1.0,,302
11219,Mr. Charles Cook,1950,M,charles69@adventure-works.com,Northwest,High School,Average,2,$39.6,$24.8,1.0,,60
11220,Mrs. Erica Huang,1950,F,erica5@adventure-works.com,Southwest,Undergrad,Average,2,$67.8,$42.4,2.0,$38.1702,15
11221,Mr. Nathan Perry,1950,M,nathan3@adventure-works.com,Southwest,Undergrad,Average,4,$53.6,$33.5,2.0,$28.7332,72
11222,Mrs. Alexandra Rivera,1950,F,alexandra11@adventure-works.com,Southwest,Undergrad,Average,3,$223.9,$135.8,2.0,,30
11223,Mrs. Hailey Patterson,1951,F,hailey30@adventure-works.com,Canada,High School,Average,2,$1615.7,$954.4,26.0,$34.704,16
11224,Mrs. Tiffany Li,1951,F,tiffany3@adventure-works.com,Northwest,High School,Average,2,$6438.4,$2674.7,3.0,$1291.2296,25
11226,Mrs. Sydney Ross,1951,F,sydney26@adventure-works.com,Northwest,Undergrad,Average,2,$39.6,$24.8,2.0,$16.518,271
11227,Mr. Marshall Chavez,1951,M,marshall35@adventure-works.com,Southwest,Undergrad,Average,2,$5701.3,$2396.5,2.0,$2270.4042,320
11228,Mrs. Ashley Jones,1951,F,ashley3@adventure-works.com,Southwest,Undergrad,Average,2,$4.6,$2.9,1.0,,64
11229,Mr. Adrian Stewart,1951,M,adrian21@adventure-works.com,Southwest,Undergrad,Average,4,$49.6,$31.0,1.0,,153
11230,Mrs. Amber Turner,1951,F,amber4@adventure-works.com,Southwest,Undergrad,Average,4,$72.8,$45.6,2.0,$37.9613,19
11231,Mr. Dennis Zhang,1952,M,dennis1@adventure-works.com,Northwest,High School,Average,2,$88.5,$55.4,2.0,$49.8777,46
11232,Mrs. Hailey Bryant,1952,F,hailey38@adventure-works.com,Northwest,High School,Average,3,$41.9,$26.2,2.0,$17.4737,45
11233,Mr. Todd Li,1952,M,todd5@adventure-works.com,Southwest,Undergrad,Average,4,$224.4,$123.0,2.0,$98.3934,202
11234, Anna Griffin,1952,NA,anna46@adventure-works.com,Southwest,Undergrad,Average,4,$81.2,$51.4,2.0,$44.9651,100
11235,Mr. Angel Stewart,1952,M,angel24@adventure-works.com,Northwest,Undergrad,Average,4,$78.6,$49.8,1.0,,176
11236,Mr. Jeremy Butler,1952,M,jeremy29@adventure-works.com,Northwest,Undergrad,Average,5,$78.6,$49.8,1.0,,86
11237,Mr. Clarence Anand,1958,M,clarence36@adventure-works.com,Germany,Undergrad,High,2,$10065.0,$4226.6,4.0,$1356.6957,33
11238,Mrs. Mayra Prasad,1958,F,mayra9@adventure-works.com,United Kingdom,Undergrad,High,2,$3908.8,$1660.6,3.0,$664.2404,241
11239,Mrs. Latoya Goel,1958,F,latoya18@adventure-works.com,United Kingdom,Undergrad,High,2,$3940.4,$1680.3,3.0,$672.1379,213
11240,Mrs. Anne Hernandez,1958,F,anne4@adventure-works.com,United Kingdom,Undergrad,Very High,2,$4011.9,$1724.5,3.0,$689.8122,228
11241,Mrs. Lisa Cai,1957,F,lisa24@adventure-works.com,France,Undergrad,High,2,$11330.4,$4780.9,7.0,$743.6969,60
11242,Mr. Larry Munoz,1957,M,larry9@adventure-works.com,France,Undergrad,High,2,$10852.0,$4506.0,7.0,$704.0571,24
11243,Mrs. Robin Alvarez,1957,F,robin2@adventure-works.com,United Kingdom,Undergrad,Very High,2,$3536.0,$1527.8,3.0,$636.5665,201
11244,Mrs. Alexis Coleman,1957,F,alexis28@adventure-works.com,United Kingdom,Undergrad,Very High,2,$3594.9,$1576.8,3.0,$675.7921,161
11245,Mr. Ricky Vazquez,1956,M,ricky15@adventure-works.com,Germany,High School,High,3,$10165.9,$4289.8,4.0,$1378.8636,17
11247,Mrs. Claudia Zhou,1956,F,claudia7@adventure-works.com,United Kingdom,Undergrad,High,3,$3527.9,$1530.9,3.0,$669.7728,132
11248,Mr. Tristan Alexander,1955,M,tristan19@adventure-works.com,France,Undergrad,High,3,$75.1,$45.2,1.0,,166
11249,Mrs. Cindy Patel,1955,F,cindy3@adventure-works.com,Germany,Undergrad,High,3,$9668.0,$4016.9,4.0,$1283.1603,104
11250,Mrs. Shannon Liu,1955,F,shannon4@adventure-works.com,United Kingdom,High School,Very High,3,$3562.2,$1558.2,3.0,$667.8201,143
11251,Mr. Xavier Long,1932,M,xavier51@adventure-works.com,Canada,High School,Low,4,$2096.3,$967.9,1.0,,71
11252,Mr. Nicholas Thompson,1932,M,nicholas16@adventure-works.com,Southwest,Graduate,Average,3,$6481.2,$2692.3,3.0,$1299.7525,10
11253,Mr. José Hernandez,1933,M,josé54@adventure-works.com,Canada,Graduate,Average,2,$904.5,$518.9,16.0,$31.1325,25
11254,Mr. Johnathan Vance,1933,M,johnathan5@adventure-works.com,Northwest,Graduate,Average,4,$264.6,$165.3,2.0,$82.6322,14
11255,Mr. Colin Lin,1933,M,colin8@adventure-works.com,Northwest,Graduate,Average,4,$117.6,$74.2,2.0,$49.4501,271
11256,Mrs. Katelyn Hernandez,1933,F,katelyn42@adventure-works.com,Northwest,Graduate,Average,4,$98.5,$62.2,2.0,$53.3086,73
11257,Mrs. Jacqueline Powell,1933,F,jacqueline9@adventure-works.com,Southwest,Graduate,High,1,$6458.7,$2685.0,3.0,$1296.2273,14
11258,Mr. Xavier Hill,1933,M,xavier26@adventure-works.com,Southwest,Graduate,High,1,$61.2,$38.3,2.0,$25.5282,165
11259,Mrs. Victoria Stewart,1965,F,victoria24@adventure-works.com,Northwest,Undergrad,High,4,$6523.4,$2727.9,3.0,$1315.24,8
11260,Mrs. Katelyn Kelly,1965,F,katelyn1@adventure-works.com,Southwest,Undergrad,High,2,$91.2,$57.6,2.0,$46.1089,187
11261,Mrs. Stephanie Collins,1965,F,stephanie52@adventure-works.com,Southwest,Graduate,High,1,$6403.4,$2652.8,3.0,$1279.0216,5
11262,Mrs. Jennifer Simmons,1964,F,jennifer88@adventure-works.com,Canada,Undergrad,Average,4,$1464.8,$848.1,24.0,$33.5211,12
11263,Mrs. Trinity Richardson,1964,F,trinity9@adventure-works.com,Northwest,Undergrad,Average,5,$6522.2,$2722.6,3.0,$1312.6608,18
11264,Mr. Eduardo Martin,1964,M,eduardo13@adventure-works.com,Northwest,Undergrad,Average,5,$2971.8,$1304.7,2.0,$1195.934,28
11265,Mrs. Elizabeth Jones,1964,F,elizabeth7@adventure-works.com,Northwest,Undergrad,Average,5,$2104.7,$978.7,1.0,,358
11266,Ms. Taylor Howard,1964,F,taylor14@adventure-works.com,Northwest,Undergrad,Average,0,$5696.9,$2385.2,2.0,$2244.868,341
11267,Mr. David Diaz,1964,M,david55@adventure-works.com,Southwest,Undergrad,High,4,$5717.3,$2406.6,2.0,$2265.0032,354
11268,Mrs. Katelyn Carter,1964,F,katelyn33@adventure-works.com,Southwest,Graduate,High,2,$125.2,$78.9,2.0,$67.6353,42
11269,Mr. Ryan Foster,1964,M,ryan19@adventure-works.com,Southwest,Graduate,High,2,$51.9,$32.5,2.0,$16.229,109
11270,Mr. Robert Lee,1964,M,robert82@adventure-works.com,Southwest,Graduate,High,2,$5759.0,$2411.8,2.0,$2269.9455,354
11271,Mrs. Danielle Reed,1964,F,danielle23@adventure-works.com,Southwest,Undergrad,Very High,2,$5729.7,$2410.6,2.0,$2268.8006,339
11272,Mrs. Lauren Martinez,1956,F,lauren35@adventure-works.com,Southwest,Undergrad,Average,4,$5748.6,$2422.5,2.0,$2279.9834,348
11273,Mr. Nathan Lal,1956,M,nathan26@adventure-works.com,Southwest,Undergrad,Average,2,$316.1,$198.4,2.0,,218
11274,Mr. Kyle Foster,1934,M,kyle11@adventure-works.com,Northwest,Graduate,Average,2,$5647.3,$2362.8,2.0,$2231.5003,306
11275,Mrs. Jenny Rai,1934,F,jenny40@adventure-works.com,Southwest,Graduate,Average,4,$5749.3,$2423.4,2.0,$2280.8796,349
11276,Mrs. Nancy Chapman,1963,F,nancy7@adventure-works.com,Canada,Undergrad,Average,4,$1111.2,$648.9,23.0,$26.8134,4
11277,Mr. Charles Jackson,1963,M,charles15@adventure-works.com,Canada,Undergrad,Average,4,$1776.7,$1064.9,24.0,$41.6691,35
11278,Mr. Jonathan Phillips,1963,M,jonathan35@adventure-works.com,Northwest,Undergrad,Average,0,$5661.0,$2371.9,2.0,$2232.3578,358
11279,Ms. Amanda Cook,1963,F,amanda3@adventure-works.com,Northwest,Undergrad,Average,0,$56.4,$35.3,2.0,$26.4937,188
11280,Mr. Robert Collins,1963,M,robert45@adventure-works.com,Northwest,Undergrad,Average,0,$77.3,$48.4,2.0,$24.1854,141
11281,Mrs. Megan Barnes,1963,F,megan53@adventure-works.com,Southwest,Undergrad,High,4,$5695.5,$2389.2,2.0,$2248.7035,350
11282,Mr. Christian Thomas,1962,M,christian46@adventure-works.com,Northwest,Undergrad,Average,5,$5779.8,$2445.7,2.0,$2301.8271,359
11283,Mr. Arturo Lal,1962,M,arturo33@adventure-works.com,Southwest,Undergrad,High,1,$51.4,$32.2,2.0,$25.761,121
11284,Mrs. Theresa Serrano,1962,F,theresa12@adventure-works.com,Southwest,Undergrad,High,1,$68.0,$42.6,2.0,$31.9306,239
11285,Mr. Jeremy Anderson,1962,M,jeremy2@adventure-works.com,Southwest,Undergrad,High,1,$162.0,$101.4,2.0,$76.0636,63
11286,Mr. Hunter Griffin,1962,M,hunter16@adventure-works.com,Southwest,Graduate,Very High,0,$5736.7,$2400.0,2.0,$2258.8272,341
11287,Mr. Henry Garcia,1961,M,henry16@adventure-works.com,Canada,Undergrad,Average,5,$1443.0,$848.7,24.0,$33.5447,26
11288,Mrs. Cindy Sanchez,1961,F,cindy19@adventure-works.com,Southwest,Undergrad,High,1,$79.6,$49.8,2.0,$41.5037,128
11289,Mrs. Maria Carter,1961,F,maria53@adventure-works.com,Southwest,Undergrad,High,1,$5713.8,$2404.4,2.0,$2262.9299,345
11290,Mrs. Katelyn Sanchez,1961,F,katelyn26@adventure-works.com,Southwest,Undergrad,High,1,$5684.7,$2382.4,2.0,$2242.2994,334
11291,Mrs. Jenna Wright,1961,F,jenna19@adventure-works.com,Southwest,Undergrad,High,1,$5627.4,$2350.3,2.0,$2212.0135,342
11292,Mr. Seth Phillips,1961,M,seth42@adventure-works.com,Southwest,Undergrad,Very High,1,$5733.3,$2416.6,2.0,$2274.4011,361
11293,Mr. Luke Long,1955,M,luke28@adventure-works.com,Northwest,High School,Average,2,$99.1,$62.6,2.0,$31.2971,287
11294,Mr. Dalton Clark,1955,M,dalton18@adventure-works.com,Northwest,High School,Average,2,$4.6,$2.9,1.0,,94
11295,Mrs. Taylor Lewis,1954,F,taylor67@adventure-works.com,Southwest,High School,Average,2,$5814.7,$2463.8,2.0,$2318.8866,352
11296,Mrs. Haley Richardson,1935,F,haley10@adventure-works.com,Northwest,Graduate,Average,2,$5678.2,$2382.1,2.0,$2249.7458,332
11297,Mr. Noah Coleman,1935,M,noah2@adventure-works.com,Southwest,Graduate,Average,4,$5706.0,$2400.0,2.0,$2266.7025,310
11298,Mr. Jon Luo,1935,M,jon46@adventure-works.com,Southwest,Graduate,Average,4,$5701.9,$2388.3,2.0,$2255.613,309
11299,Mr. Orlando Vazquez,1936,M,orlando14@adventure-works.com,Southwest,Graduate,Average,4,$5791.3,$2452.9,2.0,$2316.6309,306
11300,Mr. Fernando Barnes,1960,M,fernando47@adventure-works.com,Canada,Undergrad,Average,5,$1839.0,$1081.6,26.0,$39.3309,9
11301,Mr. Cameron Rodriguez,1960,M,cameron38@adventure-works.com,Northwest,Undergrad,Average,5,$137.2,$65.1,2.0,$52.0467,78
11302,Mr. Spencer Russell,1960,M,spencer22@adventure-works.com,Northwest,High School,Average,4,$5722.2,$2409.6,2.0,$2275.7774,328
11303,Mrs. Julia Coleman,1960,F,julia72@adventure-works.com,Northwest,High School,Average,4,$5631.9,$2353.1,2.0,$2222.4014,307
11304,Ms. Julia Garcia,1960,F,julia38@adventure-works.com,Northwest,Undergrad,High,0,$154.4,$96.7,2.0,$48.3366,249
11305,Mr. Sean Evans,1960,M,sean31@adventure-works.com,Southwest,Undergrad,High,3,$80.9,$51.2,2.0,$42.6728,145
11306,Mr. Micah Zhou,1960,M,micah19@adventure-works.com,Southwest,Undergrad,High,3,$47.3,$29.6,2.0,$19.7273,112
11307,Mr. Hunter Rodriguez,1954,M,hunter53@adventure-works.com,Southwest,High School,Average,2,$5755.6,$2426.8,2.0,$2292.0206,322
11308,Mr. Ian Gonzales,1954,M,ian57@adventure-works.com,Northwest,High School,Average,2,$114.0,$71.3,1.0,,112
11309,Mrs. Victoria Lewis,1954,F,victoria20@adventure-works.com,Northwest,High School,Average,2,$45.0,$28.2,1.0,,171
11310,Mrs. Erin Sanders,1953,F,erin7@adventure-works.com,Southwest,Graduate,Average,3,$84.6,$52.9,2.0,$42.3425,4
11311,Mrs. Gabrielle Lopez,1953,F,gabrielle63@adventure-works.com,Northwest,Graduate,Average,3,$83.2,$52.6,2.0,$43.8674,106
11312,Mrs. Sara Richardson,1953,F,sara10@adventure-works.com,Northwest,Graduate,Average,3,$49.6,$31.0,2.0,$15.5122,208
11313,Mr. Trevor Jenkins,1953,M,trevor6@adventure-works.com,Northwest,Graduate,Average,3,$59.1,$37.0,2.0,$31.7271,32
11315,Mrs. Hailey Ward,1953,F,hailey12@adventure-works.com,Northwest,Graduate,Average,3,$44.6,$27.9,2.0,$24.4133,11
11316,Mr. Luke Allen,1953,M,luke52@adventure-works.com,Canada,Graduate,Average,3,$2104.1,$977.7,1.0,,349
11317,Mrs. Victoria Russell,1952,F,victoria66@adventure-works.com,Northwest,Undergrad,Low,3,$5627.4,$2350.3,2.0,$2219.694,312
11318,Mrs. Jessica Wilson,1952,F,jessica54@adventure-works.com,Northwest,Undergrad,Low,3,$56.4,$35.3,2.0,$17.6625,50
11319,Mrs. Jade Bailey,1937,F,jade13@adventure-works.com,Southwest,Graduate,Average,4,$5705.0,$2399.4,2.0,$2266.0994,306
11320,Mrs. Morgan Hill,1937,F,morgan19@adventure-works.com,Southwest,Graduate,Average,4,$109.4,$68.5,2.0,$45.6645,130
11321,Mr. Terrance Raman,1938,M,terrance9@adventure-works.com,Northwest,Undergrad,Average,5,$39.6,$24.8,2.0,$18.5828,213
11322,Mrs. Sydney Garcia,1938,F,sydney78@adventure-works.com,Northwest,Undergrad,Average,5,$51.9,$32.5,2.0,$21.6386,220
11323,Mr. Jose Patterson,1938,M,jose33@adventure-works.com,Southwest,Graduate,High,2,$5835.9,$2480.8,2.0,$2342.9987,331
11324,Mr. Zachary Anderson,1939,M,zachary39@adventure-works.com,Southwest,Undergrad,Average,5,$5719.4,$2394.1,2.0,$2261.1189,325
11325,Mr. Elijah Ross,1939,M,elijah7@adventure-works.com,Northwest,Undergrad,Average,5,$5859.6,$2470.5,2.0,$2333.2859,330
11326,Mr. Rafael Xie,1939,M,rafael26@adventure-works.com,Southwest,Undergrad,High,2,$5707.3,$2400.3,2.0,$2266.9734,310
11327,Mr. Jaime Moreno,1940,M,jaime48@adventure-works.com,Southwest,Undergrad,Average,5,$5676.9,$2381.3,2.0,$2248.9946,329
11328,Mr. Julian Griffin,1940,M,julian20@adventure-works.com,Canada,Undergrad,Average,5,$4483.4,$1873.2,2.0,$1404.899,264
11329,Mr. Andy Alvarez,1940,M,andy9@adventure-works.com,Southwest,Undergrad,Average,5,$5649.7,$2360.5,2.0,$2229.3981,320
11330,Mr. Ryan Thompson,1940,M,ryan38@adventure-works.com,Canada,Graduate,High,2,$1596.6,$936.7,26.0,$34.0604,14
11331,Mrs. Samantha Jenkins,1968,F,samantha32@adventure-works.com,Canada,Undergrad,Average,4,$1739.6,$997.7,26.0,$36.2788,25
11332,Mrs. Deanna Ramos,1962,F,deanna44@adventure-works.com,Germany,Graduate,Low,1,$5505.1,$2463.0,2.0,$2309.0775,355
11333,Mrs. Emily Miller,1962,F,emily6@adventure-works.com,United Kingdom,Graduate,Low,1,$4537.7,$1907.7,2.0,$1635.1698,166
11334,Mrs. Nicole Brown,1961,F,nicole4@adventure-works.com,United Kingdom,Undergrad,Low,1,$4519.1,$1896.1,2.0,$1625.2002,153
11335,Mrs. Carla Raman,1961,F,carla14@adventure-works.com,Germany,Undergrad,Low,1,$5519.9,$2471.8,2.0,$2317.2991,357
11336,Mr. Shaun Raji,1962,M,shaun21@adventure-works.com,France,Graduate,Low,1,$4216.4,$1953.8,2.0,$1563.0019,356
11337,Mr. Jerome Romero,1961,M,jerome7@adventure-works.com,United Kingdom,Undergrad,Low,1,$4552.4,$1895.0,2.0,$1624.2804,161
11338,Mr. Frank Navarro,1961,M,frank17@adventure-works.com,Germany,Graduate,Low,1,$5511.4,$2471.1,2.0,$2316.6731,362
11339,Mr. Dennis She,1961,M,dennis25@adventure-works.com,France,Graduate,Low,1,$4133.2,$1908.5,2.0,$1431.3601,336
11340,Mrs. Melody Munoz,1936,F,melody8@adventure-works.com,France,Graduate,Low,1,$4182.1,$1917.7,2.0,$1438.3117,359
11341,Mr. Randy Zeng,1936,M,randy24@adventure-works.com,United Kingdom,Graduate,Low,1,$4606.1,$1952.3,2.0,$1673.3852,161
11342,Mr. Marshall Wang,1962,M,marshall0@adventure-works.com,France,Graduate,Low,5,$61.6,$39.1,1.0,,168
11343,Mr. Arthur Carlson,1958,M,arthur41@adventure-works.com,United Kingdom,Undergrad,Low,1,$4595.1,$1928.7,2.0,$1607.22,156
11344,Mrs. Jessie Jimenez,1957,F,jessie3@adventure-works.com,United Kingdom,Undergrad,Low,1,$4512.8,$1893.5,2.0,$1577.8827,157
11345,Mrs. Robin Ramos,1957,F,robin13@adventure-works.com,France,Undergrad,Low,1,$4155.5,$1918.8,2.0,$1439.0715,361
11346,Mrs. Deanna Gutierrez,1955,F,deanna37@adventure-works.com,France,Undergrad,Low,2,$4265.2,$1974.2,2.0,$1579.3793,319
11347,Mr. Roy Navarro,1955,M,roy30@adventure-works.com,Germany,Undergrad,Low,2,$37.0,$23.1,1.0,,286
11348,Mr. Shawn Rai,1955,M,shawn19@adventure-works.com,Germany,Undergrad,Low,2,$73.0,$24.3,1.0,,271
11350,Mrs. Cara Zhou,1937,F,cara5@adventure-works.com,United Kingdom,Graduate,Low,1,$98.6,$59.0,1.0,,325
11351,Mrs. Anne Ramos,1939,F,anne19@adventure-works.com,United Kingdom,Undergrad,Low,1,$4470.1,$1868.6,2.0,$1634.982,121
11352,Mr. Raymond Rodriguez,1940,M,raymond20@adventure-works.com,France,Undergrad,Low,2,$28.0,$17.5,1.0,,240
11353,Mrs. Carrie Ortega,1941,F,carrie19@adventure-works.com,United Kingdom,Undergrad,Low,1,$4481.1,$1875.4,2.0,$1607.5118,141
11354,Mrs. Deanna Suarez,1942,F,deanna45@adventure-works.com,Germany,Undergrad,Low,1,$36.3,$17.8,1.0,,25
11355,Mr. Roberto Gutierrez,1942,M,roberto11@adventure-works.com,United Kingdom,Graduate,Low,1,$28.0,$17.5,1.0,,93
11356,Mr. Terrence Carson,1980,M,terrence15@adventure-works.com,Australia,Undergrad,Low,0,$1713.3,$756.7,2.0,$630.5931,58
11357,Mr. Ramon Ye,1979,M,ramon9@adventure-works.com,Australia,Undergrad,Low,0,$1590.8,$680.0,2.0,$566.6997,60
11358,Ms. Cynthia Malhotra,1978,F,cynthia9@adventure-works.com,Australia,Undergrad,Low,0,$1690.7,$735.2,2.0,$612.6449,44
11359,Mr. Jarrod Prasad,1978,M,jarrod9@adventure-works.com,Australia,Undergrad,Low,0,$1637.3,$709.2,2.0,$590.9673,24
11360,Mr. Tyrone Serrano,1978,M,tyrone15@adventure-works.com,Australia,Undergrad,Low,0,$1632.8,$701.9,2.0,$526.4437,6
11361,Ms. Cindy Ramos,1977,F,cindy22@adventure-works.com,Australia,High School,Low,0,$141.7,$75.5,2.0,$37.7471,34
11362,Mr. Damien Shan,1977,M,damien26@adventure-works.com,Australia,High School,Low,0,$129.9,$67.6,2.0,$57.921,95
11363,Mr. Julian Ross,1977,M,julian5@adventure-works.com,Australia,High School,Low,0,$1635.8,$686.8,2.0,$515.1362,10
11365,Mrs. Brittney Sun,1979,F,brittney12@adventure-works.com,Australia,High School,Low,1,$1654.8,$698.7,2.0,$465.8156,6
11366,Ms. Virginia Patel,1979,F,virginia4@adventure-works.com,Australia,Undergrad,Low,0,$102.6,$50.5,2.0,$33.6649,134
11367,Mr. Calvin Nara,1979,M,calvin15@adventure-works.com,Australia,Undergrad,Low,0,$120.6,$61.8,2.0,$49.4022,33
11368,Mr. Edward Miller,1978,M,edward28@adventure-works.com,Australia,High School,Low,1,$1842.9,$800.9,2.0,$533.9354,27
11369,Ms. Ashlee Tang,1978,F,ashlee11@adventure-works.com,Australia,Undergrad,Low,0,$150.3,$75.4,2.0,$62.8434,1
11370,Ms. Alicia Xu,1978,F,alicia3@adventure-works.com,Australia,Undergrad,Low,0,$108.0,$53.9,2.0,$40.4084,88
11371,Ms. Lacey Jai,1978,F,lacey1@adventure-works.com,Australia,Undergrad,Low,0,$98.0,$47.6,2.0,$23.8152,0
11372,Ms. Wendy Romero,1978,F,wendy8@adventure-works.com,Australia,Undergrad,Low,0,$1599.8,$685.7,2.0,$457.1239,14
11373,Mrs. Carly Luo,1943,F,carly5@adventure-works.com,Germany,Undergrad,Low,1,$98.6,$59.0,1.0,,122
11374,Mr. Jimmy Ortega,1943,M,jimmy26@adventure-works.com,Germany,Undergrad,Low,1,$103.0,$64.4,1.0,,256
11375,Mr. Francisco Martinez,1943,M,francisco19@adventure-works.com,United Kingdom,Undergrad,Low,1,$37.0,$23.1,1.0,,72
11376,Mr. Lance Vazquez,1943,M,lance14@adventure-works.com,United Kingdom,Graduate,Low,1,$101.1,$40.1,1.0,,74
11377,Mr. David Robinett,1961,M,david22@adventure-works.com,Germany,Graduate,Low,4,$116.0,$58.9,1.0,,302
11378,Mrs. Shannon Liang,1960,F,shannon15@adventure-works.com,France,High School,Low,1,$4196.5,$1941.3,2.0,$1553.001,316
11379,Mr. Gary Vazquez,1959,M,gary25@adventure-works.com,France,High School,Low,1,$4220.1,$1959.7,2.0,$1567.7974,304
11380,Mr. Mitchell Kumar,1959,M,mitchell7@adventure-works.com,Germany,Undergrad,Low,2,$5622.9,$2539.9,2.0,$2390.521,327
11381,Mrs. Meredith Raman,1959,F,meredith11@adventure-works.com,United Kingdom,Undergrad,Low,2,$4555.1,$1918.6,2.0,$1644.5062,131
11382,Mr. Edward Patterson,1958,M,edward59@adventure-works.com,France,Undergrad,Low,2,$4098.2,$1886.6,2.0,$1414.9323,314
11384,Mrs. Tiffany Wang,1960,F,tiffany1@adventure-works.com,France,Undergrad,Low,3,$70.6,$44.7,1.0,,147
11385,Mr. Miguel Allen,1960,M,miguel24@adventure-works.com,United Kingdom,Undergrad,Low,3,$28.0,$17.5,1.0,,174
11387,Mrs. Megan Ramirez,1959,F,megan44@adventure-works.com,United Kingdom,Graduate,Low,3,$6719.2,$2926.4,3.0,$1396.7108,270
11388,Mr. Joseph Martin,1959,M,joseph21@adventure-works.com,United Kingdom,Graduate,Low,3,$6761.1,$2931.3,3.0,$1399.0223,245
11389,Mr. Karl Shan,1970,M,karl11@adventure-works.com,Germany,High School,Low,1,$103.0,$64.4,1.0,,41
11390,Mrs. Christine Raji,1970,F,christine16@adventure-works.com,France,High School,Low,1,$57.6,$36.6,1.0,,51
11391,Mrs. Lindsay Xie,1970,F,lindsay3@adventure-works.com,Germany,High School,Low,2,$68.0,$42.5,1.0,,63
11392,Mr. Willie Zhao,1970,M,willie8@adventure-works.com,Germany,High School,Low,2,$58.0,$36.3,1.0,,273
11393,Mr. Kurt Pal,1969,M,kurt12@adventure-works.com,France,High School,Low,2,$28.0,$17.5,1.0,,164
11394,Mr. George Mcdonald,1969,M,george13@adventure-works.com,United Kingdom,High School,Low,2,$7936.3,$3394.1,3.0,$1631.7994,147
